B2Reft2,B3Reft3,B4Reft4,B5Reft5,B6Reft6,B7Reft7,Area,SoilTeam,LandClass,Phosphorus,Potassium,Boron,Calcium,Magnesium,Manganese
0.12,0.53,0.47,0.09,0.94,0.58,Rangpur Sadar,Palashbari,HL,0.025,0.12,0.00023,0.4,0.2,0.021
0.14,0.54,0.48,0.09,0.95,0.58,Rangpur Sadar,Palashbari,HL,0.021,0.14,0.00021,0.8,0.42,0.014
0.17,0.56,0.5,0.09,0.95,0.58,Rangpur Sadar,Gangachara,MEL,0.012,0.15,0.00015,0.7,0.2,0.02
0.19,0.58,0.52,0.1,0.96,0.58,Rangpur Sadar,Gangachara,HL,0.006,0.09,0.00015,0.8,0.28,0.022
0.22,0.6,0.53,0.1,0.96,0.58,Rangpur Sadar,Gangachara,HL,0.033,0.11,0.00025,0.8,0.2,0.02
0.24,0.62,0.55,0.1,0.97,0.58,Rangpur Sadar,Gangachara,HL,0.034,0.12,0.00025,0.8,0.2,0.016
0.26,0.63,0.56,0.1,0.97,0.59,Rangpur Sadar,Gangachara,HL,0.036,0.12,0.00022,0.9,0.21,0.017
0.29,0.65,0.58,0.1,0.98,0.59,Rangpur Sadar,Gangachara,HL,0.02,0.11,0.00045,0.9,0.26,0.019
0.31,0.67,0.6,0.1,0.98,0.59,Rangpur Sadar,Gangachara,HL,0.024,0.1,0.00022,0.5,0.2,0.018
0.33,0.69,0.61,0.1,0.99,0.59,Rangpur Sadar,Gangachara,HL,0.02,0.08,0.00028,0.9,0.28,0.019
0.36,0.71,0.63,0.1,0.99,0.59,Rangpur Sadar,Gangachara,HL,0.023,0.1,0.00025,0.4,0.2,0.019
0.38,0.73,0.65,0.1,1,0.59,Rangpur Sadar,Gangachara,HL,0.014,0.11,0.00022,0.6,0.22,0.018
0.41,0.74,0.66,0.11,1,0.59,Rangpur Sadar,Gangachara,HL,0.01,0.11,0.00022,0.6,0.25,0.018
0.43,0.76,0.68,0.11,0,0.6,Rangpur Sadar,Gangachara,HL,0.014,0.12,0.0002,0.6,0.26,0.021
0.45,0.78,0.69,0.11,0,0.6,Rangpur Sadar,Gangachara,HL,0.01,0.12,0.00029,0.8,0.28,0.018
0.48,0.8,0.71,0.11,0.01,0.6,Rangpur Sadar,Gangachara,HL,0.011,0.09,0.00026,0.8,0.28,0.02
0.5,0.82,0.73,0.11,0.01,0.6,Rangpur Sadar,Gangachara,HL,0.01,0.12,0.0002,0.6,0.28,0.018
0.53,0.83,0.74,0.11,0.02,0.6,Rangpur Sadar,Gangachara,HL,0.036,0.11,0.00044,0.6,0.2,0.018
0.55,0.85,0.76,0.11,0.02,0.6,Rangpur Sadar,Gangachara,MEL,0.022,0.1,0.00028,0.7,0.2,0.02
0.57,0.87,0.77,0.11,0.03,0.61,Rangpur Sadar,Gangachara,MEL,0.01,0.1,0.00025,0.8,0.26,0.021
0.6,0.89,0.79,0.11,0.03,0.61,Rangpur Sadar,Gangachara,MEL,0.018,0.08,0.00017,0.6,0.2,0.016
0.62,0.91,0.81,0.12,0.04,0.61,Rangpur Sadar,Gangachara,MEL,0.014,0.11,0.00017,0.6,0.22,0.018
0.65,0.92,0.82,0.12,0.04,0.61,Rangpur Sadar,Gangachara,HL,0.012,0.11,0.00026,0.8,0.28,0.02
0.67,0.94,0.84,0.12,0.05,0.61,Rangpur Sadar,Gangachara,HL,0.035,0.1,0.00029,0.4,0.18,0.017
0.69,0.96,0.86,0.12,0.05,0.61,Rangpur Sadar,Gangachara,HL,0.042,0.11,0.00014,0.6,0.21,0.02
0.72,0.98,0.87,0.12,0.06,0.61,Rangpur Sadar,Gangachara,HL,0.012,0.11,0.00023,0.6,0.28,0.021
0.74,1,0.89,0.12,0.06,0.62,Rangpur Sadar,Gangachara,HL,0.025,0.2,0.00026,0.8,0.3,0.02
0.77,0,0.9,0.12,0.07,0.62,Rangpur Sadar,Gangachara,HL,0.02,0.14,0.00026,0.6,0.27,0.019
0.79,0.02,0.92,0.12,0.07,0.62,Rangpur Sadar,Gangachara,HL,0.01,0.09,0.00029,0.9,0.32,0.02
0.81,0.04,0.94,0.12,0.08,0.62,Rangpur Sadar,Gangachara,HL,0.025,0.1,0.0002,0.5,0.22,0.018
0.84,0.05,0.95,0.12,0.08,0.62,Rangpur Sadar,Gangachara,HL,0.01,0.07,0.00035,0.7,0.25,0.018
0.86,0.07,0.97,0.13,0.09,0.62,Rangpur Sadar,Gangachara,HL,0.03,0.2,0.00032,0.9,0.4,0.016
0.89,0.09,0.98,0.13,0.09,0.63,Rangpur Sadar,Gangachara,HL,0.028,0.18,0.00041,0.8,0.4,0.023
0.91,0.11,1,0.13,0.1,0.63,Rangpur Sadar,Gangachara,HL,0.031,0.12,0.00041,0.7,0.39,0.02
0.93,0.13,0,0.13,0.1,0.63,Rangpur Sadar,Gangachara,MEL,0.025,0.06,0.00029,0.7,0.7,0.019
0.96,0.15,0.02,0.13,0.11,0.63,Rangpur Sadar,Gangachara,MEL,0.018,0.16,0.00023,0.6,0.6,0.018
0.98,0.16,0.03,0.13,0.11,0.63,Rangpur Sadar,Gangachara,MEL,0.022,0.11,0.00032,0.8,0.28,0.018
1,0.18,0.05,0.13,0.12,0.63,Rangpur Sadar,Gangachara,MEL,0.015,0.1,0.00089,0.9,0.29,0.022
0,0.2,0.06,0.13,0.12,0.63,Rangpur Sadar,Gangachara,MEL,0.032,0.2,0.00029,0.7,0.32,0.016
0.02,0.22,0.08,0.13,0.12,0.64,Rangpur Sadar,Gangachara,MEL,0.015,0.12,0.00016,0.98,0.4,0.016
0.05,0.24,0.1,0.14,0.13,0.64,Rangpur Sadar,Gangachara,MEL,0.024,0.13,0.00037,0.65,0.3,0.012
0.07,0.25,0.11,0.14,0.13,0.64,Rangpur Sadar,Gangachara,MEL,0.01,0.06,0.00064,0.9,0.4,0.014
0.1,0.27,0.13,0.14,0.14,0.64,Rangpur Sadar,Gangachara,MEL,0.028,0.08,0.00024,0.4,0.18,0.019
0.12,0.29,0.15,0.14,0.14,0.64,Rangpur Sadar,Gangachara,MEL,0.011,0.11,0.00021,0.6,0.19,0.014
0.14,0.31,0.16,0.14,0.15,0.64,Rangpur Sadar,Gangachara,MEL,0.017,0.22,0.00021,0.69,0.3,0.018
0.17,0.33,0.18,0.14,0.15,0.64,Rangpur Sadar,Gangachara,MEL,0.012,0.08,0.00029,0.9,0.32,0.023
0.19,0.34,0.19,0.14,0.16,0.65,Rangpur Sadar,Gangachara,MEL,0.016,0.08,0.00021,0.42,0.3,0.02
0.22,0.36,0.21,0.14,0.16,0.65,Rangpur Sadar,Gangachara,MEL,0.008,0.08,0.00024,1.45,0.32,0.024
0.24,0.38,0.23,0.14,0.17,0.65,Rangpur Sadar,Gangachara,MEL,0.009,0.09,0.00035,0.74,0.35,0.02
0.26,0.4,0.24,0.14,0.17,0.65,Rangpur Sadar,Gangachara,MEL,0.007,0.09,0.00027,0.93,0.4,0.02
0.29,0.42,0.26,0.15,0.18,0.65,Rangpur Sadar,Gangachara,MEL,0.006,0.07,0.00027,0.65,0.35,0.018
0.31,0.44,0.27,0.15,0.18,0.65,Rangpur Sadar,Gangachara,MEL,0.014,0.1,0.00026,0.8,0.4,0.012
0.33,0.45,0.29,0.15,0.19,0.66,Rangpur Sadar,Gangachara,MEL,0.01,0.12,0.0002,0.92,0.4,0.022
0.36,0.47,0.31,0.15,0.19,0.66,Rangpur Sadar,Gangachara,MEL,0.007,0.1,0.00024,0.95,0.41,0.02
0.38,0.49,0.32,0.15,0.2,0.66,Rangpur Sadar,Gangachara,MEL,0.01,0.09,0.00016,0.97,0.4,0.02
0.41,0.51,0.34,0.15,0.2,0.66,Rangpur Sadar,Gangachara,MEL,0.025,0.1,0.00024,0.98,0.41,0.022
0.43,0.53,0.36,0.15,0.21,0.66,Rangpur Sadar,Gangachara,MEL,0.01,0.09,0.0002,0.97,0.37,0.02
0.45,0.54,0.37,0.15,0.21,0.66,Rangpur Sadar,Gangachara,MEL,0.012,0.1,0.00028,0.99,0.38,0.022
0.48,0.56,0.39,0.15,0.22,0.66,Rangpur Sadar,Gangachara,MEL,0.01,0.1,0.00016,0.99,0.39,0.022
0.5,0.58,0.4,0.16,0.22,0.67,Rangpur Sadar,Gangachara,MEL,0.015,0.09,0.00012,0.99,0.21,0.014
0.53,0.6,0.42,0.16,0.23,0.67,Rangpur Sadar,Gangachara,MEL,0.025,0.09,0.0002,0.7,0.27,0.015
0.55,0.62,0.44,0.16,0.23,0.67,Rangpur Sadar,Gangachara,MEL,0.007,0.06,0.00016,0.9,0.4,0.012
0.57,0.63,0.45,0.16,0.23,0.67,Rangpur Sadar,Gangachara,MEL,0.007,0.08,0.0002,0.94,0.42,0.018
0.6,0.65,0.47,0.16,0.24,0.67,Rangpur Sadar,Gangachara,MEL,0.006,0.07,0.00016,0.97,0.44,0.014
0.62,0.67,0.48,0.16,0.24,0.67,Rangpur Sadar,Gangachara,MEL,0.007,0.09,0.0002,0.97,0.32,0.02
0.65,0.69,0.5,0.16,0.25,0.68,Rangpur Sadar,Gangachara,MEL,0.012,0.09,0.00012,0.94,0.26,0.019
0.67,0.71,0.52,0.16,0.25,0.68,Rangpur Sadar,Gangachara,MEL,0.006,0.1,0.00032,0.9,0.42,0.016
0.69,0.73,0.53,0.16,0.26,0.68,Rangpur Sadar,Gangachara,MEL,0.007,0.1,0.00044,0.98,0.51,0.013
0.72,0.74,0.55,0.16,0.26,0.68,Rangpur Sadar,Gangachara,MEL,0.007,0.07,0.00024,1.55,0.55,0.023
0.74,0.76,0.56,0.17,0.27,0.68,Rangpur Sadar,Gangachara,MEL,0.007,0.09,0.00028,1.01,0.47,0.022
0.77,0.78,0.58,0.17,0.27,0.68,Rangpur Sadar,Gangachara,MEL,0.006,0.08,0.00028,1.1,0.32,0.024
0.79,0.8,0.6,0.17,0.28,0.68,Rangpur Sadar,Gangachara,MEL,0.01,0.07,0.0001,0.9,0.4,0.024
0.81,0.82,0.61,0.17,0.28,0.69,Rangpur Sadar,Gangachara,MEL,0.007,0.07,0.00021,0.98,0.37,0.024
0.84,0.83,0.63,0.17,0.29,0.69,Rangpur Sadar,Gangachara,MEL,0.008,0.1,0.00042,0.99,0.5,0.022
0.86,0.85,0.65,0.17,0.29,0.69,Rangpur Sadar,Gangachara,MEL,0.015,0.15,0.00021,0.95,0.42,0.02
0.89,0.87,0.66,0.17,0.3,0.69,Rangpur Sadar,Gangachara,MEL,0.016,0.11,0.00049,0.99,0.29,0.02
0.91,0.89,0.68,0.17,0.3,0.69,Rangpur Sadar,Gangachara,MEL,0.02,0.15,0.00021,0.99,0.32,0.022
0.93,0.91,0.69,0.17,0.31,0.69,Rangpur Sadar,Gangachara,MEL,0.014,0.1,0.00042,1.1,0.3,0.012
0.96,0.92,0.71,0.18,0.31,0.7,Rangpur Sadar,Gangachara,MEL,0.016,0.1,0.00014,0.94,0.29,0.025
0.98,0.94,0.73,0.18,0.32,0.7,Rangpur Sadar,Gangachara,MEL,0.013,0.11,0.00014,0.94,0.3,0.026
1,0.96,0.74,0.18,0.32,0.7,Rangpur Sadar,Gangachara,MEL,0.022,0.11,0.00021,0.78,0.28,0.026
0,0.98,0.76,0.18,0.33,0.7,Rangpur Sadar,Gangachara,MEL,0.018,0.07,0.00014,0.7,0.19,0.028
0.02,1,0.77,0.18,0.33,0.7,Rangpur Sadar,Gangachara,MEL,0.01,0.09,0.00028,0.98,0.4,0.022
0.05,0,0.79,0.18,0.34,0.7,Rangpur Sadar,Gangachara,MEL,0.009,0.11,0.00021,0.99,0.42,0.022
0.07,0.02,0.81,0.18,0.34,0.7,Rangpur Sadar,Gangachara,MEL,0.006,0.12,0.00016,0.92,0.4,0.022
0.1,0.04,0.82,0.18,0.35,0.71,Rangpur Sadar,Gangachara,MEL,0.006,0.08,0.0002,0.98,0.44,0.022
0.12,0.05,0.84,0.18,0.35,0.71,Rangpur Sadar,Gangachara,MEL,0.006,0.12,0.00024,0.98,0.39,0.016
0.14,0.07,0.86,0.18,0.35,0.71,Rangpur Sadar,Gangachara,MEL,0.016,0.12,0.0002,0.9,0.42,0.016
0.17,0.09,0.87,0.19,0.36,0.71,Rangpur Sadar,Gangachara,MEL,0.01,0.08,0.00028,0.88,0.38,0.016
0.19,0.11,0.89,0.19,0.36,0.71,Rangpur Sadar,Gangachara,MEL,0.007,0.02,0.0002,0.9,0.4,0.017
0.22,0.13,0.9,0.19,0.37,0.71,Rangpur Sadar,Gangachara,MEL,0.008,0.09,0.00024,0.98,0.44,0.02
0.24,0.15,0.92,0.19,0.37,0.71,Rangpur Sadar,Gangachara,MEL,0.008,0.09,0.0002,0.92,0.43,0.016
0.26,0.16,0.94,0.19,0.38,0.72,Rangpur Sadar,Gangachara,MEL,0.007,0.09,0.0002,0.95,0.41,0.016
0.29,0.18,0.95,0.19,0.38,0.72,Rangpur Sadar,Gangachara,MEL,0.007,0.07,0.00024,0.99,0.44,0.012
0.31,0.2,0.97,0.19,0.39,0.72,Rangpur Sadar,Kaunia,MEL,0.007,0.14,0.00012,0.98,0.24,0.016
0.33,0.22,0.98,0.19,0.39,0.72,Rangpur Sadar,Kaunia,MEL,0.007,0.08,0.0002,0.94,0.42,0.018
0.36,0.24,1,0.19,0.4,0.72,Rangpur Sadar,Kaunia,MEL,0.006,0.1,0.00028,1.05,0.5,0.017
0.38,0.25,0,0.2,0.4,0.72,Rangpur Sadar,Kaunia,MEL,0.006,0.1,0.00036,1,0.6,0.016
0.41,0.27,0.02,0.2,0.41,0.73,Rangpur Sadar,Kaunia,MEL,0.009,0.08,0.0002,0.9,0.32,0.015
0.43,0.29,0.03,0.2,0.41,0.73,Rangpur Sadar,Kaunia,MEL,0.006,0.08,0.00024,0.98,0.44,0.017
0.45,0.31,0.05,0.2,0.42,0.73,Rangpur Sadar,Lashkora,MEL,0.013,0.12,0.00028,0.99,0.22,0.016
0.48,0.33,0.06,0.2,0.42,0.73,Rangpur Sadar,Lashkora,MEL,0.006,0.1,0.0002,0.99,0.39,0.015
0.5,0.34,0.08,0.2,0.43,0.73,Rangpur Sadar,Lashkora,MEL,0.007,0.1,0.00042,0.97,0.47,0.01
0.53,0.36,0.1,0.2,0.43,0.73,Rangpur Sadar,Lashkora,MLL,0.008,0.1,0.00036,0.99,0.52,0.012
0.55,0.38,0.11,0.2,0.44,0.73,Rangpur Sadar,Lashkora,MLL,0.01,0.07,0.00042,0.9,0.48,0.012
0.57,0.4,0.13,0.2,0.44,0.74,Rangpur Sadar,kakina,MEL,0.01,0.08,0.00028,1.04,0.46,0.013
0.6,0.42,0.15,0.2,0.45,0.74,Rangpur Sadar,kakina,MLL,0.006,0.08,0.00024,0.92,0.32,0.012
0.62,0.44,0.16,0.21,0.45,0.74,Rangpur Sadar,kakina,MLL,0.006,0.06,0.00018,0.95,0.3,0.015
0.65,0.45,0.18,0.21,0.46,0.74,Saidpur,Belabo,HL,0.00922,0.17,0.00015,2.77,0.54,0.029
0.67,0.47,0.19,0.21,0.46,0.74,Saidpur,Noadda,HL,0.00639,0.28,0.00023,2.99,0.94,0.0397
0.69,0.49,0.21,0.21,0.46,0.74,Saidpur,Amanua,MEL,0.0043,0.12,0.00023,2.69,0.5,0.0399
0.72,0.51,0.23,0.21,0.47,0.75,Saidpur,Amanua,MEL,0.00624,0.16,0.00023,2.38,0.52,0.0392
0.74,0.53,0.24,0.21,0.47,0.75,Saidpur,Guldah,MEL,0,0.15,0.00023,2.5,0.62,0.0364
0.77,0.54,0.26,0.21,0.48,0.75,Saidpur,Guldah,MEL,0.00938,0.14,0.0003,3.24,0.63,0.0206
0.79,0.56,0.27,0.21,0.48,0.75,Saidpur,Guldah,MEL,0,0.15,0.00023,2.93,0.58,0.0336
0.81,0.58,0.29,0.21,0.49,0.75,Saidpur,Guldah,MEL,0.00547,0.14,0.00038,2.41,49,0.0202
0.84,0.6,0.31,0.22,0.49,0.75,Saidpur,Pirgachha,HL,0.03038,0.21,0.00015,1.06,0.21,0.029
0.86,0.62,0.32,0.22,0.5,0.75,Saidpur,Pirgachha,HL,0.03,0.29,0.0004,1.54,0.35,0.0303
0.89,0.63,0.34,0.22,0.5,0.76,Saidpur,Pirgachha,HL,0.04,0.28,0.00046,1.8,0.19,0.0299
0.91,0.65,0.36,0.22,0.51,0.76,Saidpur,Pirgachha,HL,0.04,0.27,0.00023,1.11,0.18,0.017
0.93,0.67,0.37,0.22,0.51,0.76,Saidpur,Pirgachha,HL,0.04,0.27,0.0003,1.25,0.24,0.0298
0.96,0.69,0.39,0.22,0.52,0.76,Saidpur,Pirgachha,HL,0.04,0.29,0.00023,2.03,0.36,0.0327
0.98,0.71,0.4,0.22,0.52,0.76,Saidpur,Palashbari,HL,0,0.23,0.00015,3.43,1.06,0.0485
1,0.73,0.42,0.22,0.53,0.76,Saidpur,Palashbari,HL,0.04,0.19,0.00015,3.45,1,0.0249
0,0.74,0.44,0.22,0.53,0.77,Saidpur,Palashbari,HL,0.02117,0.27,0.00038,1.28,0.26,0.0371
0.02,0.76,0.45,0.22,0.54,0.77,Saidpur,Palashbari,HL,0.02655,0.27,0.00023,2.15,0.47,0.0463
0.05,0.78,0.47,0.23,0.54,0.77,Saidpur,Jamun,HL,0.03116,0.25,0.00013,1.05,0.33,0.0315
0.07,0.8,0.48,0.23,0.55,0.77,Saidpur,Jamun,HL,0.03426,0.19,0.00015,2.05,0.53,0.0323
0.1,0.82,0.5,0.23,0.55,0.77,Saidpur,Gangachara,HL,0.01603,0.25,0.00039,1.04,0.31,0.0485
0.12,0.83,0.52,0.23,0.56,0.77,Saidpur,Gangachara,MEL,0.03328,0.2,0.0002,1.92,0.24,0.033
0.14,0.85,0.53,0.23,0.56,0.77,Saidpur,Jamun,HL,0.01812,0.23,0.0002,0.71,0.19,0.0351
0.17,0.87,0.55,0.23,0.57,0.78,Saidpur,Jamun,HL,0.01612,0.15,0.00026,1.63,0.22,0.0325
0.19,0.89,0.56,0.23,0.57,0.78,Saidpur,Jamun,HL,0.04,0.28,0.00065,1.48,0.22,0.0455
0.22,0.91,0.58,0.23,0.58,0.78,Saidpur,Jamun,HL,0.01765,0.25,0.0002,1.39,0.34,0.0425
0.24,0.92,0.6,0.23,0.58,0.78,Saidpur,Jamun,HL,0.04,0.27,0.0002,1.47,0.29,0.0251
0.26,0.94,0.61,0.24,0.58,0.78,Saidpur,Gangachara,HL,0.02487,0.19,0.00015,1.81,0.36,0.0345
0.29,0.96,0.63,0.24,0.59,0.78,Saidpur,Gangachara,HL,0.00894,0.17,0.00026,3.17,0.63,0.0469
0.31,0.98,0.65,0.24,0.59,0.78,Saidpur,Gangachara,HL,0.03,0.17,0.00015,2.74,0.48,0.044
0.33,1,0.66,0.24,0.6,0.79,Saidpur,Gangachara,HL,0.01158,0.15,0.00015,2.11,0.31,0.0364
0.36,0,0.68,0.24,0.6,0.79,Saidpur,Gangachara,MEL,0.02758,0.26,0.00015,1.76,0.19,0.0428
0.38,0.02,0.69,0.24,0.61,0.79,Saidpur,Gangachara,MEL,0.01389,0.1,0.00015,1.09,0.23,0.028
0.41,0.04,0.71,0.24,0.61,0.79,Saidpur,Gangachara,MEL,0.02427,0.17,0.00022,1.69,0.45,0.0469
0.43,0.05,0.73,0.24,0.62,0.79,Saidpur,Gangachara,MEL,0.0127,0.13,0.00015,1.78,0.3,0.0341
0.45,0.07,0.74,0.24,0.62,0.79,Saidpur,Gangachara,MEL,0.00065,0.14,0.0002,1.39,0.29,0.0451
0.48,0.09,0.76,0.24,0.63,0.8,Saidpur,Gangachara,MEL,0.01641,0.24,0.00026,1.57,0.34,0.0401
0.5,0.11,0.77,0.25,0.63,0.8,Saidpur,Gangachara,MEL,0.03319,0.22,0.00015,2.04,0.45,0.0457
0.53,0.13,0.79,0.25,0.64,0.8,Saidpur,Gangachara,MEL,0.02559,0.25,0.0002,1.52,0.4,0.0523
0.55,0.15,0.81,0.25,0.64,0.8,Saidpur,Gangachara,MEL,0.00841,0.19,0.00015,2.51,0.73,0.0529
0.57,0.16,0.82,0.25,0.65,0.8,Saidpur,Gangachara,MEL,0.01316,0.19,0.00015,1.96,0.43,0.0332
0.6,0.18,0.84,0.25,0.65,0.8,Saidpur,Gangachara,MEL,0.00476,0.15,0.00015,1.74,0.34,0.0243
0.62,0.2,0.86,0.25,0.66,0.8,Saidpur,Gangachara,MEL,0.0078,0.15,0.00033,2.05,0.25,0.0221
0.65,0.22,0.87,0.25,0.66,0.81,Saidpur,Kaunia,MEL,0.02002,0.17,0.00015,1.68,0.23,0.0111
0.67,0.24,0.89,0.25,0.67,0.81,Saidpur,Kaunia,MEL,0.00852,0.14,0.00015,1.59,1.36,0.0158
0.69,0.25,0.9,0.25,0.67,0.81,Saidpur,Manda,MEL,0.02804,0.21,0.00015,1.43,0.32,0.0249
0.72,0.27,0.92,0.26,0.68,0.81,Saidpur,Manda,MEL,0.04443,0.19,0.00015,0.8,0.14,0.0141
0.74,0.29,0.94,0.26,0.68,0.81,Saidpur,Gangachara,MEL,0.02621,0.27,0.00039,1.28,0.34,0.0383
0.77,0.31,0.95,0.26,0.69,0.81,Saidpur,Gangachara,MEL,0.02184,0.26,0.00015,1.62,0.38,0.0135
0.79,0.33,0.97,0.26,0.69,0.82,Saidpur,Gangachara,MEL,0.01076,0.15,0.00015,1.32,0.26,0.0118
0.81,0.34,0.98,0.26,0.69,0.82,Saidpur,Gangachara,MEL,0.00917,0.25,0.00015,1.7,0.31,0.0247
0.84,0.36,1,0.26,0.7,0.82,Saidpur,Gangachara,MEL,0.01717,0.24,0.00015,1.15,0.18,0.0075
0.86,0.38,0,0.26,0.7,0.82,Saidpur,Gangachara,MEL,0.01138,0.14,0.00015,1.23,0.1,0.0224
0.89,0.4,0.02,0.26,0.71,0.82,Saidpur,Gangachara,MEL,0.02307,0.12,0.00015,1.42,0.22,0.0089
0.91,0.42,0.03,0.26,0.71,0.82,Saidpur,Gangachara,MEL,0.02118,0.14,0.00015,1.27,0.22,0.0053
0.93,0.44,0.05,0.26,0.72,0.82,Saidpur,Gangachara,MEL,0.02802,0.19,0.0003,1.26,0.26,0.015
0.96,0.45,0.06,0.27,0.72,0.83,Saidpur,Gangachara,MEL,0.01925,0.16,0.00039,0.65,0.14,0.0194
0.98,0.47,0.08,0.27,0.73,0.83,Saidpur,Gangachara,MEL,0.01109,0.14,0.0003,1.99,0.4,0.0102
1,0.49,0.1,0.27,0.73,0.83,Saidpur,Gangachara,MEL,0.01986,0.19,0.00015,1.04,0.14,0.0296
0,0.51,0.11,0.27,0.74,0.83,Saidpur,Gangachara,MEL,0.0139,0.16,0.0002,0.5,0.27,0.0259
0.02,0.53,0.13,0.27,0.74,0.83,Saidpur,Gangachara,MEL,0.01057,0.15,0.0002,0.5,0.31,0.0125
0.05,0.54,0.15,0.27,0.75,0.83,Saidpur,Gangachara,MEL,0.01057,0.15,0.0002,1.09,0.31,0.0093
0.07,0.56,0.16,0.27,0.75,0.83,Saidpur,Imadpur,MEL,0.01018,0.17,0.0003,1.29,0.22,0.0044
0.1,0.58,0.18,0.27,0.76,0.84,Saidpur,Imadpur,MEL,0.02053,0.14,0.0002,1.5,0.28,0.0097
0.12,0.6,0.19,0.27,0.76,0.84,Saidpur,Kaunia,MEL,0.00876,0.12,0.00058,1.37,0.27,0.0088
0.14,0.62,0.21,0.28,0.77,0.84,Saidpur,Kaunia,MEL,0.00788,0.12,0.0002,1.4,0.24,0.0055
0.17,0.63,0.23,0.28,0.77,0.84,Saidpur,Kaunia,MEL,0.00903,0.25,0.0002,2.35,0.25,0.0161
0.19,0.65,0.24,0.28,0.78,0.84,Saidpur,Kaunia,MEL,0.0214,0.24,0.0002,1.83,0.46,0.0187
0.22,0.67,0.26,0.28,0.78,0.84,Saidpur,Kaunia,MEL,0.01425,0.23,0.0003,14.6,0.29,0.0201
0.24,0.69,0.27,0.28,0.79,0.85,Saidpur,Kaunia,MEL,0.01849,0.29,0.00015,2.55,0.24,0.0282
0.26,0.71,0.29,0.28,0.79,0.85,Saidpur,Kaunia,MEL,0.01952,0.24,0.0003,1.39,0.73,0.0238
0.29,0.73,0.31,0.28,0.8,0.85,Saidpur,Gangachara,MEL,0.0089,0.13,0.00015,0.8,0.37,0.0111
0.31,0.74,0.32,0.28,0.8,0.85,Saidpur,Gangachara,MEL,0.00691,0.15,0.00015,0.85,0.18,0.0492
0.33,0.76,0.34,0.28,0.81,0.85,Saidpur,Kaunia,MEL,0.01635,0.16,0.00015,0.9,0.35,0.0059
0.36,0.78,0.36,0.28,0.81,0.85,Saidpur,Kaunia,MEL,0.01546,0.16,0.00015,1.25,0.32,0.0165
0.38,0.8,0.37,0.29,0.81,0.85,Saidpur,Kaunia,MEL,0.00933,0.18,0.00017,1.35,0.4,0.0385
0.41,0.82,0.39,0.29,0.82,0.86,Saidpur,Kaunia,MEL,0.00857,0.21,0.00015,2.03,0.24,0.0321
0.43,0.83,0.4,0.29,0.82,0.86,Saidpur,Kaunia,MEL,0.00688,0.22,0.00017,1.25,0.48,0.0244
0.45,0.85,0.42,0.29,0.83,0.86,Saidpur,Bhimpur,MEL,0.00867,0.27,0.00028,0.9,0.27,0.0251
0.48,0.87,0.44,0.29,0.83,0.86,Saidpur,Bhimpur,MEL,0.00735,0.23,0.00015,1.68,0.7,0.0187
0.5,0.89,0.45,0.29,0.84,0.86,Saidpur,Naldanga,MEL,0.01842,0.23,0.00028,1.61,0.31,0.0615
0.53,0.91,0.47,0.29,0.84,0.86,Patgram,Salandar,HL,0.04,0.1,0.00011,3,0.8,0.0112
0.55,0.92,0.48,0.29,0.85,0.87,Patgram,Pirgacha,HL,0.06,0.17,0.00022,1.5,0.3,0.02
0.57,0.94,0.5,0.29,0.85,0.87,Patgram,Ruhia,HL,0.023,0.35,0.00031,0.9,0.2,0.0046
0.6,0.96,0.52,0.3,0.86,0.87,Patgram,Bonarpara,HL,0.066,0.24,0.00027,1.9,0.5,0.0178
0.62,0.98,0.53,0.3,0.86,0.87,Patgram,Atwari,MEL,0.124,0.16,0.00038,0.5,0.1,0.0038
0.65,1,0.55,0.3,0.87,0.87,Patgram,Bonarpara,MEL,0.047,0.09,0.00025,0.8,0.2,0.003
0.67,0,0.56,0.3,0.87,0.87,Patgram,Bonarpara,MEL,0.037,0.1,0.00025,0.8,0.2,0.0026
0.69,0.02,0.58,0.3,0.88,0.87,Patgram,Bonarpara,MEL,0.025,0.05,0.00023,0.7,0.1,0.0032
0.72,0.04,0.6,0.3,0.88,0.88,Patgram,Gangachara,MEL,0.097,0.08,0.00019,1,0.2,0.003
0.74,0.05,0.61,0.3,0.89,0.88,Patgram,Gangachara,MEL,0.011,0.16,0.00027,1.8,0.4,0.0102
0.77,0.07,0.63,0.3,0.89,0.88,Patgram,Domar,HL,0.072,0.39,0.0001,1,0.2,0.0064
0.79,0.09,0.65,0.3,0.9,0.88,Patgram,Pirgachha,HL,0.056,0.29,0.00015,1.5,0.3,0.0116
0.81,0.11,0.66,0.3,0.9,0.88,Patgram,Pirgachha,HL,0.05,0.36,0.00025,0.71,0.2,0.0188
0.84,0.13,0.68,0.31,0.91,0.88,Patgram,Palashbari,HL,0.016,0.09,0.00019,1.25,0.1,0.018
0.86,0.15,0.69,0.31,0.91,0.89,Patgram,Gangachara,MEL,0.017,0.21,0.00025,0.64,0.1,0.0036
0.89,0.16,0.71,0.31,0.92,0.89,Patgram,Domar,HL,0.061,0.26,0.00021,1.6,0.4,0.02
0.91,0.18,0.73,0.31,0.92,0.89,Patgram,Domar,HL,0.115,0.007,0.00023,0.84,0.1,0.0046
0.93,0.2,0.74,0.31,0.92,0.89,Patgram,Pirgachha,HL,0.094,0.19,0.00033,0.8,0.2,0.002
